ShipmentID,SPID,PID,GID,Shipdate,Amount,Boxes,Order_Status,Product,Category,Cost_per_box,Geo,Region,Sales_person,Team,Cost,Profit,Margin_pct,Year,Month
S00121755,SP20,P03,G5,2024-10-29,15774.75,686,Delivered,Almond Choco,Bars,5.15,Australia,APAC,Sahaj Jonnalagadda,Jucies,3532.9,12241.85,77.6,2024,2024-10
S00121757,SP20,P03,G6,2025-02-27,346.5,20,Shipped,Almond Choco,Bars,5.15,UK,Europe,Sahaj Jonnalagadda,Jucies,103.0,243.5,70.27,2025,2025-02
S00121759,SP20,P03,G1,2024-01-18,9132.75,416,Delivered,Almond Choco,Bars,5.15,India,APAC,Sahaj Jonnalagadda,Jucies,2142.4,6990.35,76.54,2024,2024-01
S00121770,SP20,P03,G5,2025-01-31,8041.5,474,Shipped,Almond Choco,Bars,5.15,Australia,APAC,Sahaj Jonnalagadda,Jucies,2441.1000000000004,5600.4,69.64,2025,2025-01
S00121774,SP20,P22,G1,2023-12-14,10118.25,327,Delivered,Peanut Butter Cubes,Bites,2.65,India,APAC,Sahaj Jonnalagadda,Jucies,866.55,9251.7,91.44,2023,2023-12
S00121789,SP20,P22,G1,2024-02-28,4749.75,170,Delivered,Peanut Butter Cubes,Bites,2.65,India,APAC,Sahaj Jonnalagadda,Jucies,450.5,4299.25,90.52,2024,2024-02
S00121799,SP20,P22,G6,2024-01-29,13313.25,555,Delivered,Peanut Butter Cubes,Bites,2.65,UK,Europe,Sahaj Jonnalagadda,Jucies,1470.75,11842.5,88.95,2024,2024-01
S00121803,SP20,P22,G1,2025-02-12,11583.0,483,Shipped,Peanut Butter Cubes,Bites,2.65,India,APAC,Sahaj Jonnalagadda,Jucies,1279.95,10303.05,88.95,2025,2025-02
S00121804,SP20,P22,G2,2023-10-27,3404.25,110,Delivered,Peanut Butter Cubes,Bites,2.65,USA,Americas,Sahaj Jonnalagadda,Jucies,291.5,3112.75,91.44,2023,2023-10
S00121812,SP20,P22,G5,2023-05-15,7407.0,247,Delivered,Peanut Butter Cubes,Bites,2.65,Australia,APAC,Sahaj Jonnalagadda,Jucies,654.55,6752.45,91.16,2023,2023-05
S00121816,SP20,P22,G1,2023-06-26,1773.0,66,Delivered,Peanut Butter Cubes,Bites,2.65,India,APAC,Sahaj Jonnalagadda,Jucies,174.9,1598.1,90.14,2023,2023-06
S00121822,SP20,P22,G4,2024-08-21,6554.25,253,Delivered,Peanut Butter Cubes,Bites,2.65,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,670.4499999999999,5883.8,89.77,2024,2024-08
S00121823,SP20,P22,G4,2023-04-17,2916.0,122,Delivered,Peanut Butter Cubes,Bites,2.65,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,323.3,2592.7,88.91,2023,2023-04
S00121824,SP20,P22,G5,2023-11-17,12141.0,450,Delivered,Peanut Butter Cubes,Bites,2.65,Australia,APAC,Sahaj Jonnalagadda,Jucies,1192.5,10948.5,90.18,2023,2023-11
S00121826,SP20,P22,G5,2023-10-16,6196.5,207,Delivered,Peanut Butter Cubes,Bites,2.65,Australia,APAC,Sahaj Jonnalagadda,Jucies,548.55,5647.95,91.15,2023,2023-10
S00121830,SP20,P22,G1,2023-11-16,10453.5,374,Cancelled,Peanut Butter Cubes,Bites,2.65,India,APAC,Sahaj Jonnalagadda,Jucies,991.1,9462.4,90.52,2023,2023-11
S00121837,SP20,P22,G4,2023-01-03,6309.0,263,Delivered,Peanut Butter Cubes,Bites,2.65,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,696.9499999999999,5612.05,88.95,2023,2023-01
S00121847,SP20,P07,G2,2024-02-15,501.75,36,Delivered,Drinking Coco,Other,9.94,USA,Americas,Sahaj Jonnalagadda,Jucies,357.84,143.91000000000003,28.68,2024,2024-02
S00121855,SP20,P07,G6,2023-09-27,6855.75,490,Delivered,Drinking Coco,Other,9.94,UK,Europe,Sahaj Jonnalagadda,Jucies,4870.599999999999,1985.1500000000005,28.96,2023,2023-09
S00121856,SP20,P07,G1,2023-12-26,4387.5,244,Delivered,Drinking Coco,Other,9.94,India,APAC,Sahaj Jonnalagadda,Jucies,2425.3599999999997,1962.1400000000003,44.72,2023,2023-12
S00121866,SP20,P07,G5,2024-04-04,5490.0,423,Delivered,Drinking Coco,Other,9.94,Australia,APAC,Sahaj Jonnalagadda,Jucies,4204.62,1285.38,23.41,2024,2024-04
S00121867,SP20,P07,G5,2024-06-19,5532.75,346,Delivered,Drinking Coco,Other,9.94,Australia,APAC,Sahaj Jonnalagadda,Jucies,3439.24,2093.51,37.84,2024,2024-06
S00121869,SP20,P07,G6,2023-01-09,6630.75,349,Delivered,Drinking Coco,Other,9.94,UK,Europe,Sahaj Jonnalagadda,Jucies,3469.06,3161.69,47.68,2023,2023-01
S00121877,SP20,P07,G4,2024-03-20,3195.0,229,Delivered,Drinking Coco,Other,9.94,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,2276.2599999999998,918.7400000000002,28.76,2024,2024-03
S00121883,SP20,P07,G6,2023-09-13,5863.5,452,Delivered,Drinking Coco,Other,9.94,UK,Europe,Sahaj Jonnalagadda,Jucies,4492.88,1370.62,23.38,2023,2023-09
S00121884,SP20,P17,G1,2024-06-24,9402.75,409,Delivered,Caramel Stuffed Bars,Bars,8.43,India,APAC,Sahaj Jonnalagadda,Jucies,3447.87,5954.88,63.33,2024,2024-06
S00121891,SP20,P17,G4,2023-10-18,8023.5,277,Delivered,Caramel Stuffed Bars,Bars,8.43,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,2335.11,5688.389999999999,70.9,2023,2023-10
S00121892,SP20,P17,G4,2023-02-10,5222.25,181,Delivered,Caramel Stuffed Bars,Bars,8.43,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,1525.83,3696.42,70.78,2023,2023-02
S00121913,SP20,P17,G1,2023-12-19,3876.75,177,Delivered,Caramel Stuffed Bars,Bars,8.43,India,APAC,Sahaj Jonnalagadda,Jucies,1492.11,2384.6400000000003,61.51,2023,2023-12
S00121915,SP20,P17,G1,2023-07-31,28408.5,1137,Delivered,Caramel Stuffed Bars,Bars,8.43,India,APAC,Sahaj Jonnalagadda,Jucies,9584.91,18823.59,66.26,2023,2023-07
S00121929,SP20,P17,G1,2025-01-14,16033.5,594,Shipped,Caramel Stuffed Bars,Bars,8.43,India,APAC,Sahaj Jonnalagadda,Jucies,5007.42,11026.08,68.77,2025,2025-01
S00121930,SP20,P17,G2,2024-11-06,12577.5,484,Delivered,Caramel Stuffed Bars,Bars,8.43,USA,Americas,Sahaj Jonnalagadda,Jucies,4080.12,8497.380000000001,67.56,2024,2024-11
S00121936,SP20,P17,G5,2023-11-17,1514.25,59,Delivered,Caramel Stuffed Bars,Bars,8.43,Australia,APAC,Sahaj Jonnalagadda,Jucies,497.37,1016.88,67.15,2023,2023-11
S00121940,SP20,P17,G1,2023-09-25,378.0,16,Delivered,Caramel Stuffed Bars,Bars,8.43,India,APAC,Sahaj Jonnalagadda,Jucies,134.88,243.12,64.32,2023,2023-09
S00121941,SP20,P17,G1,2023-08-02,2990.25,107,Delivered,Caramel Stuffed Bars,Bars,8.43,India,APAC,Sahaj Jonnalagadda,Jucies,902.01,2088.24,69.83,2023,2023-08
S00121944,SP20,P17,G2,2024-12-26,17433.0,646,Delivered,Caramel Stuffed Bars,Bars,8.43,USA,Americas,Sahaj Jonnalagadda,Jucies,5445.78,11987.220000000001,68.76,2024,2024-12
S00121946,SP20,P17,G3,2023-06-13,11270.25,470,Delivered,Caramel Stuffed Bars,Bars,8.43,Canada,Americas,Sahaj Jonnalagadda,Jucies,3962.1,7308.15,64.84,2023,2023-06
S00121955,SP20,P08,G1,2023-10-18,2425.5,187,Delivered,99% Dark & Pure,Bars,7.73,India,APAC,Sahaj Jonnalagadda,Jucies,1445.51,979.99,40.4,2023,2023-10
S00121959,SP20,P08,G2,2023-02-09,3591.0,300,Delivered,99% Dark & Pure,Bars,7.73,USA,Americas,Sahaj Jonnalagadda,Jucies,2319.0,1272.0,35.42,2023,2023-02
S00121961,SP20,P08,G4,2023-02-21,1696.5,131,Delivered,99% Dark & Pure,Bars,7.73,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,1012.6300000000001,683.8699999999999,40.31,2023,2023-02
S00121970,SP20,P08,G1,2025-02-26,3186.0,246,Shipped,99% Dark & Pure,Bars,7.73,India,APAC,Sahaj Jonnalagadda,Jucies,1901.5800000000002,1284.4199999999998,40.31,2025,2025-02
S00121976,SP20,P08,G4,2023-01-19,11776.5,1309,Delivered,99% Dark & Pure,Bars,7.73,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,10118.57,1657.9300000000003,14.08,2023,2023-01
S00122002,SP20,P08,G3,2025-01-31,5926.5,593,Cancelled,99% Dark & Pure,Bars,7.73,Canada,Americas,Sahaj Jonnalagadda,Jucies,4583.89,1342.6099999999997,22.65,2025,2025-01
S00122007,SP20,P08,G5,2025-02-18,14186.25,1092,Shipped,99% Dark & Pure,Bars,7.73,Australia,APAC,Sahaj Jonnalagadda,Jucies,8441.16,5745.09,40.5,2025,2025-02
S00122008,SP20,P08,G5,2023-08-02,5926.5,593,Delivered,99% Dark & Pure,Bars,7.73,Australia,APAC,Sahaj Jonnalagadda,Jucies,4583.89,1342.6099999999997,22.65,2023,2023-08
S00122028,SP20,P08,G2,2023-03-21,8608.5,574,Delivered,99% Dark & Pure,Bars,7.73,USA,Americas,Sahaj Jonnalagadda,Jucies,4437.02,4171.48,48.46,2023,2023-03
S00122049,SP20,P13,G5,2023-10-12,3237.75,295,Delivered,85% Dark Bars,Bars,10.51,Australia,APAC,Sahaj Jonnalagadda,Jucies,3100.45,137.30000000000018,4.24,2023,2023-10
S00122065,SP20,P13,G6,2024-11-25,8732.25,1456,Delivered,85% Dark Bars,Bars,10.51,UK,Europe,Sahaj Jonnalagadda,Jucies,15302.56,-6570.3099999999995,-75.24,2024,2024-11
S00122071,SP20,P13,G2,2024-06-28,2047.5,342,Delivered,85% Dark Bars,Bars,10.51,USA,Americas,Sahaj Jonnalagadda,Jucies,3594.42,-1546.92,-75.55,2024,2024-06
S00122080,SP20,P13,G1,2023-09-13,2416.5,303,Delivered,85% Dark Bars,Bars,10.51,India,APAC,Sahaj Jonnalagadda,Jucies,3184.5299999999997,-768.0299999999997,-31.78,2023,2023-09
S00122082,SP20,P13,G1,2024-11-25,688.5,138,Delivered,85% Dark Bars,Bars,10.51,India,APAC,Sahaj Jonnalagadda,Jucies,1450.3799999999999,-761.8799999999999,-110.66,2024,2024-11
S00122092,SP20,P13,G5,2024-12-20,1557.0,223,Delivered,85% Dark Bars,Bars,10.51,Australia,APAC,Sahaj Jonnalagadda,Jucies,2343.73,-786.73,-50.53,2024,2024-12
S00122114,SP20,P02,G3,2024-11-04,6988.5,777,Delivered,50% Dark Bites,Bites,7.48,Canada,Americas,Sahaj Jonnalagadda,Jucies,5811.96,1176.54,16.84,2024,2024-11
S00122129,SP20,P20,G4,2025-02-12,3669.75,408,Shipped,Smooth Silky Salty,Bars,2.76,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,1126.08,2543.67,69.31,2025,2025-02
S00122138,SP20,P20,G1,2023-09-11,7643.25,765,Delivered,Smooth Silky Salty,Bars,2.76,India,APAC,Sahaj Jonnalagadda,Jucies,2111.3999999999996,5531.85,72.38,2023,2023-09
S00122141,SP20,P20,G2,2024-12-03,3318.75,302,Cancelled,Smooth Silky Salty,Bars,2.76,USA,Americas,Sahaj Jonnalagadda,Jucies,833.52,2485.23,74.88,2024,2024-12
S00122151,SP20,P20,G1,2024-05-23,13873.5,1982,Delivered,Smooth Silky Salty,Bars,2.76,India,APAC,Sahaj Jonnalagadda,Jucies,5470.32,8403.18,60.57,2024,2024-05
S00122172,SP20,P20,G4,2023-07-28,5175.0,399,Delivered,Smooth Silky Salty,Bars,2.76,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,1101.24,4073.76,78.72,2023,2023-07
S00122173,SP20,P20,G4,2023-04-28,1381.5,154,Delivered,Smooth Silky Salty,Bars,2.76,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,425.03999999999996,956.46,69.23,2023,2023-04
S00122178,SP20,P20,G1,2023-07-11,3143.25,262,Cancelled,Smooth Silky Salty,Bars,2.76,India,APAC,Sahaj Jonnalagadda,Jucies,723.1199999999999,2420.13,76.99,2023,2023-07
S00122179,SP20,P20,G1,2023-02-20,18162.0,1398,Delivered,Smooth Silky Salty,Bars,2.76,India,APAC,Sahaj Jonnalagadda,Jucies,3858.4799999999996,14303.52,78.76,2023,2023-02
S00122182,SP20,P20,G2,2023-09-26,906.75,91,Delivered,Smooth Silky Salty,Bars,2.76,USA,Americas,Sahaj Jonnalagadda,Jucies,251.15999999999997,655.59,72.3,2023,2023-09
S00122186,SP20,P20,G4,2024-05-02,9810.0,1402,Delivered,Smooth Silky Salty,Bars,2.76,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,3869.5199999999995,5940.4800000000005,60.56,2024,2024-05
S00122188,SP20,P20,G5,2023-05-23,14388.75,1309,Delivered,Smooth Silky Salty,Bars,2.76,Australia,APAC,Sahaj Jonnalagadda,Jucies,3612.8399999999997,10775.91,74.89,2023,2023-05
S00122195,SP20,P20,G1,2024-07-01,706.5,89,Delivered,Smooth Silky Salty,Bars,2.76,India,APAC,Sahaj Jonnalagadda,Jucies,245.64,460.86,65.23,2024,2024-07
S00122197,SP20,P20,G2,2024-11-07,654.75,110,Delivered,Smooth Silky Salty,Bars,2.76,USA,Americas,Sahaj Jonnalagadda,Jucies,303.59999999999997,351.15000000000003,53.63,2024,2024-11
S00122198,SP20,P20,G3,2024-12-27,2020.5,184,Delivered,Smooth Silky Salty,Bars,2.76,Canada,Americas,Sahaj Jonnalagadda,Jucies,507.84,1512.66,74.87,2024,2024-12
S00122212,SP20,P09,G3,2023-11-21,942.75,56,Cancelled,Orange Choco,Bars,3.68,Canada,Americas,Sahaj Jonnalagadda,Jucies,206.08,736.67,78.14,2023,2023-11
S00122226,SP20,P09,G3,2023-05-18,3123.0,174,Delivered,Orange Choco,Bars,3.68,Canada,Americas,Sahaj Jonnalagadda,Jucies,640.32,2482.68,79.5,2023,2023-05
S00122228,SP20,P09,G4,2024-07-19,3564.0,210,Delivered,Orange Choco,Bars,3.68,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,772.8000000000001,2791.2,78.32,2024,2024-07
S00122230,SP20,P09,G5,2024-09-16,5980.5,461,Delivered,Orange Choco,Bars,3.68,Australia,APAC,Sahaj Jonnalagadda,Jucies,1696.48,4284.02,71.63,2024,2024-09
S00122243,SP20,P09,G4,2023-07-26,5262.75,376,Delivered,Orange Choco,Bars,3.68,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,1383.68,3879.0699999999997,73.71,2023,2023-07
S00122246,SP20,P09,G5,2023-10-18,3901.5,279,Delivered,Orange Choco,Bars,3.68,Australia,APAC,Sahaj Jonnalagadda,Jucies,1026.72,2874.7799999999997,73.68,2023,2023-10
S00122251,SP20,P09,G1,2024-07-25,8527.5,533,Delivered,Orange Choco,Bars,3.68,India,APAC,Sahaj Jonnalagadda,Jucies,1961.44,6566.0599999999995,77.0,2024,2024-07
S00122253,SP20,P09,G2,2023-12-19,967.5,61,Delivered,Orange Choco,Bars,3.68,USA,Americas,Sahaj Jonnalagadda,Jucies,224.48000000000002,743.02,76.8,2023,2023-12
S00122263,SP20,P18,G1,2024-12-13,5145.75,224,Cancelled,Manuka Honey Choco,Other,6.8,India,APAC,Sahaj Jonnalagadda,Jucies,1523.2,3622.55,70.4,2024,2024-12
S00122268,SP20,P18,G3,2023-11-14,7418.25,413,Delivered,Manuka Honey Choco,Other,6.8,Canada,Americas,Sahaj Jonnalagadda,Jucies,2808.4,4609.85,62.14,2023,2023-11
S00122269,SP20,P18,G4,2024-12-20,11247.75,450,Delivered,Manuka Honey Choco,Other,6.8,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,3060.0,8187.75,72.79,2024,2024-12
S00122271,SP20,P18,G4,2023-11-08,3795.75,190,Delivered,Manuka Honey Choco,Other,6.8,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,1292.0,2503.75,65.96,2023,2023-11
S00122276,SP20,P18,G1,2023-11-10,8223.75,412,Delivered,Manuka Honey Choco,Other,6.8,India,APAC,Sahaj Jonnalagadda,Jucies,2801.6,5422.15,65.93,2023,2023-11
S00122282,SP20,P18,G3,2024-12-05,8115.75,325,Delivered,Manuka Honey Choco,Other,6.8,Canada,Americas,Sahaj Jonnalagadda,Jucies,2210.0,5905.75,72.77,2024,2024-12
S00122305,SP20,P14,G1,2024-01-04,11448.0,458,Delivered,White Choc,Other,6.43,India,APAC,Sahaj Jonnalagadda,Jucies,2944.94,8503.06,74.28,2024,2024-01
S00122311,SP20,P14,G4,2023-05-17,2423.25,97,Delivered,White Choc,Other,6.43,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,623.7099999999999,1799.54,74.26,2023,2023-05
S00122319,SP20,P14,G1,2024-12-05,4266.0,171,Delivered,White Choc,Other,6.43,India,APAC,Sahaj Jonnalagadda,Jucies,1099.53,3166.4700000000003,74.23,2024,2024-12
S00122331,SP20,P14,G6,2025-01-14,1473.75,62,Shipped,White Choc,Other,6.43,UK,Europe,Sahaj Jonnalagadda,Jucies,398.65999999999997,1075.0900000000001,72.95,2025,2025-01
S00122338,SP20,P14,G3,2023-11-15,14179.5,507,Delivered,White Choc,Other,6.43,Canada,Americas,Sahaj Jonnalagadda,Jucies,3260.0099999999998,10919.49,77.01,2023,2023-11
S00122340,SP20,P14,G4,2023-07-21,2738.25,120,Delivered,White Choc,Other,6.43,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,771.5999999999999,1966.65,71.82,2023,2023-07
S00122347,SP20,P14,G1,2024-12-25,2045.25,89,Delivered,White Choc,Other,6.43,India,APAC,Sahaj Jonnalagadda,Jucies,572.27,1472.98,72.02,2024,2024-12
S00122348,SP20,P14,G1,2023-06-08,10059.75,373,Delivered,White Choc,Other,6.43,India,APAC,Sahaj Jonnalagadda,Jucies,2398.39,7661.360000000001,76.16,2023,2023-06
S00122362,SP20,P01,G1,2024-07-30,222.75,10,Delivered,Milk Bars,Bars,5.26,India,APAC,Sahaj Jonnalagadda,Jucies,52.599999999999994,170.15,76.39,2024,2024-07
S00122368,SP20,P01,G4,2025-02-21,5550.75,293,Shipped,Milk Bars,Bars,5.26,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,1541.1799999999998,4009.57,72.23,2025,2025-02
S00122385,SP20,P01,G5,2024-12-20,3422.25,137,Delivered,Milk Bars,Bars,5.26,Australia,APAC,Sahaj Jonnalagadda,Jucies,720.62,2701.63,78.94,2024,2024-12
S00122405,SP20,P01,G1,2024-12-23,7645.5,383,Delivered,Milk Bars,Bars,5.26,India,APAC,Sahaj Jonnalagadda,Jucies,2014.58,5630.92,73.65,2024,2024-12
S00122406,SP20,P01,G2,2023-11-01,6984.0,350,Delivered,Milk Bars,Bars,5.26,USA,Americas,Sahaj Jonnalagadda,Jucies,1841.0,5143.0,73.64,2023,2023-11
S00122429,SP20,P06,G6,2024-04-18,6113.25,612,Delivered,Eclairs,Bites,6.31,UK,Europe,Sahaj Jonnalagadda,Jucies,3861.72,2251.53,36.83,2024,2024-04
S00122438,SP20,P06,G4,2024-10-18,945.0,135,Delivered,Eclairs,Bites,6.31,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,851.8499999999999,93.15000000000009,9.86,2024,2024-10
S00122443,SP20,P06,G6,2023-10-04,9051.75,755,Cancelled,Eclairs,Bites,6.31,UK,Europe,Sahaj Jonnalagadda,Jucies,4764.049999999999,4287.700000000001,47.37,2023,2023-10
S00122444,SP20,P06,G1,2024-05-24,13799.25,1725,Delivered,Eclairs,Bites,6.31,India,APAC,Sahaj Jonnalagadda,Jucies,10884.75,2914.5,21.12,2024,2024-05
S00122446,SP20,P06,G1,2023-07-14,8043.75,894,Delivered,Eclairs,Bites,6.31,India,APAC,Sahaj Jonnalagadda,Jucies,5641.139999999999,2402.6100000000006,29.87,2023,2023-07
S00122460,SP20,P06,G1,2024-11-28,11385.0,1424,Delivered,Eclairs,Bites,6.31,India,APAC,Sahaj Jonnalagadda,Jucies,8985.439999999999,2399.5600000000013,21.08,2024,2024-11
S00122476,SP20,P19,G2,2024-04-04,5836.5,244,Delivered,70% Dark Bites,Bites,5.04,USA,Americas,Sahaj Jonnalagadda,Jucies,1229.76,4606.74,78.93,2024,2024-04
S00122478,SP20,P19,G3,2023-05-05,2693.25,113,Cancelled,70% Dark Bites,Bites,5.04,Canada,Americas,Sahaj Jonnalagadda,Jucies,569.52,2123.73,78.85,2023,2023-05
S00122479,SP20,P19,G4,2024-07-18,8565.75,390,Delivered,70% Dark Bites,Bites,5.04,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,1965.6,6600.15,77.05,2024,2024-07
S00122482,SP20,P19,G5,2023-05-03,6180.75,248,Delivered,70% Dark Bites,Bites,5.04,Australia,APAC,Sahaj Jonnalagadda,Jucies,1249.92,4930.83,79.78,2023,2023-05
S00122488,SP20,P19,G1,2023-12-28,14800.5,705,Delivered,70% Dark Bites,Bites,5.04,India,APAC,Sahaj Jonnalagadda,Jucies,3553.2,11247.3,75.99,2023,2023-12
S00122499,SP20,P19,G6,2024-10-04,14721.75,670,Delivered,70% Dark Bites,Bites,5.04,UK,Europe,Sahaj Jonnalagadda,Jucies,3376.8,11344.95,77.06,2024,2024-10
S00122504,SP20,P19,G2,2025-01-17,5877.0,310,Shipped,70% Dark Bites,Bites,5.04,USA,Americas,Sahaj Jonnalagadda,Jucies,1562.4,4314.6,73.42,2025,2025-01
S00122508,SP20,P19,G4,2023-10-06,16627.5,792,Delivered,70% Dark Bites,Bites,5.04,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,3991.68,12635.82,75.99,2023,2023-10
S00122514,SP20,P19,G1,2024-12-03,8745.75,461,Delivered,70% Dark Bites,Bites,5.04,India,APAC,Sahaj Jonnalagadda,Jucies,2323.44,6422.3099999999995,73.43,2024,2024-12
S00122516,SP20,P19,G1,2023-05-08,2763.0,107,Delivered,70% Dark Bites,Bites,5.04,India,APAC,Sahaj Jonnalagadda,Jucies,539.28,2223.7200000000003,80.48,2023,2023-05
S00122517,SP20,P19,G1,2023-11-08,2414.25,110,Delivered,70% Dark Bites,Bites,5.04,India,APAC,Sahaj Jonnalagadda,Jucies,554.4,1859.85,77.04,2023,2023-11
S00122523,SP20,P19,G4,2023-01-24,3348.0,134,Delivered,70% Dark Bites,Bites,5.04,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,675.36,2672.64,79.83,2023,2023-01
S00122535,SP20,P19,G4,2024-11-18,2031.75,97,Delivered,70% Dark Bites,Bites,5.04,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,488.88,1542.87,75.94,2024,2024-11
S00122540,SP20,P19,G5,2024-03-22,2162.25,91,Delivered,70% Dark Bites,Bites,5.04,Australia,APAC,Sahaj Jonnalagadda,Jucies,458.64,1703.6100000000001,78.79,2024,2024-03
S00122541,SP20,P19,G6,2023-09-05,4639.5,179,Delivered,70% Dark Bites,Bites,5.04,UK,Europe,Sahaj Jonnalagadda,Jucies,902.16,3737.34,80.55,2023,2023-09
S00122567,SP20,P15,G5,2024-01-22,7593.75,475,Delivered,Baker's Choco Chips,Bars,12.41,Australia,APAC,Sahaj Jonnalagadda,Jucies,5894.75,1699.0,22.37,2024,2024-01
S00122568,SP20,P15,G5,2023-07-19,2846.25,178,Delivered,Baker's Choco Chips,Bars,12.41,Australia,APAC,Sahaj Jonnalagadda,Jucies,2208.98,637.27,22.39,2023,2023-07
S00122579,SP20,P15,G4,2023-07-25,10779.75,899,Cancelled,Baker's Choco Chips,Bars,12.41,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,11156.59,-376.84000000000015,-3.5,2023,2023-07
S00122595,SP20,P15,G5,2023-08-02,47.25,3,Delivered,Baker's Choco Chips,Bars,12.41,Australia,APAC,Sahaj Jonnalagadda,Jucies,37.230000000000004,10.019999999999996,21.21,2023,2023-08
S00122602,SP20,P15,G2,2023-10-25,10125.0,921,Delivered,Baker's Choco Chips,Bars,12.41,USA,Americas,Sahaj Jonnalagadda,Jucies,11429.61,-1304.6100000000006,-12.89,2023,2023-10
S00122604,SP20,P15,G3,2024-02-19,5517.0,345,Delivered,Baker's Choco Chips,Bars,12.41,Canada,Americas,Sahaj Jonnalagadda,Jucies,4281.45,1235.5500000000002,22.4,2024,2024-02
S00122625,SP20,P11,G6,2024-01-24,3075.75,220,Delivered,After Nines,Bites,10.23,UK,Europe,Sahaj Jonnalagadda,Jucies,2250.6,825.1500000000001,26.83,2024,2024-01
S00122626,SP20,P11,G1,2025-01-29,1257.75,97,Shipped,After Nines,Bites,10.23,India,APAC,Sahaj Jonnalagadda,Jucies,992.3100000000001,265.43999999999994,21.1,2025,2025-01
S00122631,SP20,P11,G2,2023-11-07,3399.75,262,Delivered,After Nines,Bites,10.23,USA,Americas,Sahaj Jonnalagadda,Jucies,2680.26,719.4899999999998,21.16,2023,2023-11
S00122632,SP20,P11,G3,2023-12-20,2713.5,227,Delivered,After Nines,Bites,10.23,Canada,Americas,Sahaj Jonnalagadda,Jucies,2322.21,391.28999999999996,14.42,2023,2023-12
S00122634,SP20,P11,G4,2024-02-01,2436.75,204,Delivered,After Nines,Bites,10.23,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,2086.92,349.8299999999999,14.36,2024,2024-02
S00122645,SP20,P11,G2,2024-05-22,3917.25,357,Delivered,After Nines,Bites,10.23,USA,Americas,Sahaj Jonnalagadda,Jucies,3652.11,265.1399999999999,6.77,2024,2024-05
S00122659,SP20,P11,G2,2024-12-27,2344.5,235,Delivered,After Nines,Bites,10.23,USA,Americas,Sahaj Jonnalagadda,Jucies,2404.05,-59.55000000000018,-2.54,2024,2024-12
S00122660,SP20,P11,G3,2023-05-18,4587.75,656,Delivered,After Nines,Bites,10.23,Canada,Americas,Sahaj Jonnalagadda,Jucies,6710.88,-2123.13,-46.28,2023,2023-05
S00122670,SP20,P10,G1,2024-07-24,7587.0,542,Delivered,Spicy Special Slims,Bites,8.22,India,APAC,Sahaj Jonnalagadda,Jucies,4455.240000000001,3131.7599999999993,41.28,2024,2024-07
S00122672,SP20,P10,G2,2024-01-12,5361.75,316,Delivered,Spicy Special Slims,Bites,8.22,USA,Americas,Sahaj Jonnalagadda,Jucies,2597.52,2764.23,51.55,2024,2024-01
S00122688,SP20,P10,G3,2025-03-13,6826.5,526,Placed,Spicy Special Slims,Bites,8.22,Canada,Americas,Sahaj Jonnalagadda,Jucies,4323.72,2502.7799999999997,36.66,2025,2025-03
S00122697,SP20,P10,G1,2023-04-26,8228.25,588,Delivered,Spicy Special Slims,Bites,8.22,India,APAC,Sahaj Jonnalagadda,Jucies,4833.360000000001,3394.8899999999994,41.26,2023,2023-04
S00122709,SP20,P10,G6,2024-08-14,6844.5,361,Delivered,Spicy Special Slims,Bites,8.22,UK,Europe,Sahaj Jonnalagadda,Jucies,2967.42,3877.08,56.65,2024,2024-08
S00122710,SP20,P04,G1,2023-01-27,13351.5,535,Delivered,Raspberry Choco,Bars,3.85,India,APAC,Sahaj Jonnalagadda,Jucies,2059.75,11291.75,84.57,2023,2023-01
S00122732,SP20,P04,G4,2023-06-22,12222.0,532,Delivered,Raspberry Choco,Bars,3.85,New Zealand,APAC,Sahaj Jonnalagadda,Jucies,2048.2000000000003,10173.8,83.24,2023,2023-06
S00122753,SP20,P04,G1,2023-12-13,9049.5,378,Delivered,Raspberry Choco,Bars,3.85,India,APAC,Sahaj Jonnalagadda,Jucies,1455.3,7594.2,83.92,2023,2023-12
